Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;Playstation_Link;Xbox_Link;Switch_Link;GOG_Link
Hotel Business Simulator;Moldova;"Welcome, Hospitality Maestros! 🌟 Dive into ""Hotel Business Simulator where you craft the ultimate empire. Upgrade rooms, cater to guests' whims, set rates wisely, and maintain spot...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2738870/header.jpg?t=1734946617;Midnight Games;Geekon;Windows;To be announced;RPG, Simulation;https://store.steampowered.com/app/2738870/Hotel_Business_Simulator/;Unknown;Unknown;Unknown;Unknown;Unknown
Pizza Clicker;Moldova;PIZZA CLICKER. You get dropped a pizza every 2 hours 5 times per day. Your chance to try every kind of pizza in the world and share it with friends!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3068320/header.jpg?t=1743103385;Bazuro Games;Bazuro Games;Windows;To be announced;Casual, Simulation, Free To Play;https://store.steampowered.com/app/3068320/Pizza_Clicker/;Unknown;Unknown;Unknown;Unknown;Unknown
Drone Strike: Engineer Simulator;Moldova;Power up your drone, take on intense missions, and push it to the limit — from combat to high-risk deliveries!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2475450/header.jpg?t=1739799832;Bazuro Games;Bazuro Games;Windows;To be announced;Action, Adventure, Casual, Racing, Simulation, Early Access;https://store.steampowered.com/app/2475450/Drone_Strike_Engineer_Simulator/;Unknown;Unknown;Unknown;Unknown;Unknown
Murder Avenue;Moldova;Murder Avenue is a detective game crafted for true crime aficionados. Immerse yourself in detailed crime scenes, hunt for clues, interrogate suspects, analyze motives, and unearth the...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2863340/header.jpg?t=1739549869;ArtDock;ArtDock;Windows;To be announced;Adventure, Indie, Simulation;https://store.steampowered.com/app/2863340/Murder_Avenue/;Unknown;Unknown;Unknown;Unknown;Unknown
Pao Pao;Moldova;Pao Pao is a wild mix of culinary diving and animal madness—where you become the ultimate restaurant boss and management guru! Gather ingredients, go fishing, and expand your spot s...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3024130/header.jpg?t=1744966839;ArtDock;ArtDock;Windows;To be announced;Adventure, Indie, Simulation;https://store.steampowered.com/app/3024130/Pao_Pao/;Unknown;Unknown;Unknown;Unknown;Unknown
Soul Stitcher;Moldova;Explore the deepest Dungeons in this thrilling roguelike action game. Collect souls in the name of the evil God. Fall and come back again and again because it's your destiny to serve ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2606210/header.jpg?t=1743924079;ArtDock;ArtDock;Windows;To be announced;Action, Adventure, Indie, RPG;https://store.steampowered.com/app/2606210/Soul_Stitcher/;Unknown;Unknown;Unknown;Unknown;Unknown
SOS OPS 2;Moldova;SOS OPS 2 is an engaging multiplayer co-op PvP game about the hard life of the Robbers and Policemen. Choose your side, team up with friends, and steal something or fight the Gangs!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2626830/header.jpg?t=1739437384;ArtDock;ArtDock;Windows;To be announced;Action, Adventure, Casual, Indie;https://store.steampowered.com/app/2626830/SOS_OPS_2/;Unknown;Unknown;Unknown;Unknown;Unknown
CYBERFARM;Moldova;CYBERFARM allows you to experience the authentic life of a Russian village in the year 2124. Dive into both the bright and dark facets of the Russian soul!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2631890/header.jpg?t=1739799965;Bazuro Games;Bazuro Games;Windows;To be announced;Action, Adventure;https://store.steampowered.com/app/2631890/CYBERFARM/;Unknown;Unknown;Unknown;Unknown;Unknown
Sticky Situations;Moldova;Join the world of Stickman Battles! Dive into exciting gang wars, enjoy easy-to-pick-up gameplay, and have a blast with fun-filled stickman fights. Ready for the showdown?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2626840/header.jpg?t=1739799782;Bazuro Games;Bazuro Games;Windows;To be announced;Action, Adventure, Casual, Indie;https://store.steampowered.com/app/2626840/Sticky_Situations/;Unknown;Unknown;Unknown;Unknown;Unknown
Jery Mice vs Cats: Home Invasion;Moldova;The eternal battle between Mice and Cats. You're a cute Mouse, so try to survive and avoid getting caught in a house full of Cats. Enjoy funny gameplay with numerous tricky situations...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2621080/header.jpg?t=1739799730;Bazuro Games;Bazuro Games;Windows;To be announced;Action, Adventure, Casual, Indie;https://store.steampowered.com/app/2621080/Jery_Mice_vs_Cats_Home_Invasion/;Unknown;Unknown;Unknown;Unknown;Unknown
Penguin Helper;Moldova;Penguin Helper is your chance to go to the South Pole, become a hero for penguins and enjoy a peaceful atmosphere;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2964280/header.jpg?t=1740476912;ArtDock;ArtDock;Windows;To be announced;Casual, Indie;https://store.steampowered.com/app/2964280/Penguin_Helper/;Unknown;Unknown;Unknown;Unknown;Unknown
SOS OPS!;Moldova;SOS OPS! is more than a game. Your task is to save the city. You will find yourself in the epicenter of madness, where co-op missions with friends will raise the adrenaline to the lim...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2475460/header.jpg?t=1740477753;ArtDock;ArtDock;Windows;To be announced;;https://store.steampowered.com/app/2475460/SOS_OPS/;Unknown;Unknown;Unknown;Unknown;Unknown
SPINNERS;Moldova;SPINNERS. You get dropped a spinner every 2 hours 5 times per day. Each spinner is also made by the community in Discord. Come hang out with us and let's grow into something fantastic...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3064160/header.jpg?t=1743103080;Bazuro Games;Bazuro Games;Windows;To be announced;Casual, Simulation, Free To Play;https://store.steampowered.com/app/3064160/SPINNERS/;Unknown;Unknown;Unknown;Unknown;Unknown
