Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Demon Hunter: Chronicles from Beyond;Serbia;Discover your true identity and face a mysterious entity from another dimension!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/330990/header.jpg?t=1584464438;Artifex Mundi;Brave Giant LTD;Windows, macOS, SteamOS + Linux;4 Dec, 2014;Adventure, Casual;https://store.steampowered.com/app/330990/Demon_Hunter_Chronicles_from_Beyond/;Unknown;Unknown;Unknown;Unknown;Unknown
Derail Valley;Serbia;Drive massive trains and build your career in a vast open railway network. For both PC and VR.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/588030/header.jpg?t=1745688766;Altfuture;Altfuture;Windows;25 Jan, 2019;Adventure, Indie, Simulation, Early Access;https://store.steampowered.com/app/588030/Derail_Valley/;Unknown;Unknown;Unknown;Unknown;Unknown
Fix This House;Serbia;Immerse yourself in a relaxing and minimalist puzzle game where your task is to fix the building using a variety of blocks. Enjoy the interactive environment, soothing music, and soun...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2996860/header.jpg?t=1742999126;LogicIne Games;LogicIne Games;Windows, macOS, SteamOS + Linux;To be announced;Casual, Indie, Simulation;https://store.steampowered.com/app/2996860/Fix_This_House/;Unknown;Unknown;Unknown;Unknown;Unknown
Freebie;Serbia;Freebie is a casual game where you launch a ball against a paddle and hit a green surface. Be careful not to hit the red surfaces or you'll lose a life!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/487220/header.jpg?t=1487735849;Back To Basics Gaming;Free Games Info, hyperboreanGames;Windows;16 Jun, 2016;Casual, Indie;https://store.steampowered.com/app/487220/Freebie/;Unknown;Unknown;Unknown;Unknown;Unknown
Galactic Federation;Serbia;Classical 3D space combat simulation with unique 100% dynamic destruction engine, allows you to realistically damage and burn through your enemies exactly where you hit them with blas...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1779550/header.jpg?t=1634887505;Radivoj Radivojevic;Radivoj Radivojevic;Windows;22 Oct, 2021;Action, Indie, Simulation, Early Access;https://store.steampowered.com/app/1779550/Galactic_Federation/;Unknown;Unknown;Unknown;Unknown;Unknown
Genesis Rising;Serbia;Three thousand years in the future, mankind has carved a bloody path towards domination of the known universe. Self-proclaimed as a divine race and beyond reproach as a species, they ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3230/header.jpg?t=1727863478;THQ Nordic;Metamorf;Windows;20 Mar, 2007;Strategy;https://store.steampowered.com/app/3230/Genesis_Rising/;Unknown;Unknown;Unknown;Unknown;Unknown
Ghost Files: The Face of Guilt;Serbia;Lead the Police investigation in the afterlife!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/599560/header.jpg?t=1581417824;Artifex Mundi;Brave Giant LTD;Windows, macOS, SteamOS + Linux;18 May, 2017;Adventure, Casual;https://store.steampowered.com/app/599560/Ghost_Files_The_Face_of_Guilt/;Unknown;Unknown;Unknown;Unknown;Unknown
Goblin and Coins;Serbia;Run and jump, collect coins, confront enemies and avoid traps, open gates and find secret stashes. It's a simple 2D platformer with a twist: You're not a hero from the castle about to...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/551580/header.jpg?t=1745387906;Nikola Bulj;Nikola Bulj;Windows, SteamOS + Linux;8 Nov, 2016;Action, Casual, Indie;https://store.steampowered.com/app/551580/Goblin_and_Coins/;Unknown;Unknown;Unknown;Unknown;Unknown
Goblin and Coins II;Serbia;Years have passed, decades maybe. Little goblin moved on, all but forgot about the great coin trouble, not even realizing that a new trouble is awaiting behind the doors!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/694990/header.jpg?t=1745387990;Nikola Bulj;Nikola Bulj;Windows, SteamOS + Linux;11 Apr, 2023;Adventure, Casual, Indie;https://store.steampowered.com/app/694990/Goblin_and_Coins_II/;Unknown;Unknown;Unknown;Unknown;Unknown
Goblin and Coins II: The Lost Recipes;Serbia;A much easier stand-alone expansion to Goblin and Coins II. Use unlimited continues to run and double-jump through 25 handcrafted levels, and retrieve the recipes lost in the midnight...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2677680/header.jpg?t=1730503442;Nikola Bulj;Nikola Bulj;Windows;28 Aug, 2024;Action, Adventure, Indie;https://store.steampowered.com/app/2677680/Goblin_and_Coins_II_The_Lost_Recipes/;Unknown;Unknown;Unknown;Unknown;Unknown
Godforged: Origins of Ozgalor;Serbia;Godforged: Origins of Ozgalor is a story-rich, single-player Action RPG set in the world of Nelethar. Experience tactical combat, class blending, and kingdom ruling in a world besiege...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2996620/header.jpg?t=1736766324;Tricoman Studios;Tricoman Studios;Windows;To be announced;Action, RPG;https://store.steampowered.com/app/2996620/Godforged_Origins_of_Ozgalor/;Unknown;Unknown;Unknown;Unknown;Unknown
