Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
PalmRide;Romania;PalmRide, the retrofuturistic fast-paced driving game inspired by classic games, and the modern outrun aesthetics. Drive through busy streets of the city, climb the tallest mountains,...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1415320/header.jpg?t=1726315044;Pixelbois;Pixelbois;Windows;16 Sep, 2021;Casual, Indie, Racing;https://store.steampowered.com/app/1415320/PalmRide/;Unknown;;;;
Polandball: Can into Space!;Romania;Crazy fun rocket simulator game with countryballs theme. Can Polandball into Space? Try to find out!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/441050/header.jpg?t=1598044171;Alien Pixel Studios;Alien Pixel Studios;Windows, macOS, SteamOS + Linux;16 Jun, 2016;Casual, Indie, RPG;https://store.steampowered.com/app/441050/Polandball_Can_into_Space/;Unknown;;;;
PositronX;Romania;PositronX is a futuristic rogue-lite fps featuring fast-paced combat, creative movement, time control mechanics and breathtaking visuals, each playthrough giving you a unique experien...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/529970/header.jpg?t=1667223602;Scorpius Games;Scorpius Games;Windows;29 Oct, 2020;Action, Adventure, Indie;https://store.steampowered.com/app/529970/PositronX/;Unknown;;;;
Psychopath Massacre;Romania;George Dinescu kidnapped you in his home in Romania. Get out alive while utilizing a V.H.S camera to film everything that happens inside. Torture, murder, and dismemberment take place...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2917620/header.jpg?t=1738487272;Galactic Crows;Tarba Paul Cornel;Windows;7 Jun, 2024;Action, Adventure, Indie;https://store.steampowered.com/app/2917620/Psychopath_Massacre/;Unknown;;;;
Psychopathy Assessment;Romania;Psychopathy Assessment is a retro-80s V.H.S PS1 style analog horror game that blurs the line between reality and delusion. Step into a universe where you're not just playing a game, y...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3260910/header.jpg?t=1737479199;Galactic Crows;Tarba Paul Cornel;Windows;25 Oct, 2024;Action, Indie, Simulation;https://store.steampowered.com/app/3260910/Psychopathy_Assessment/;Unknown;;;;
Raiders Of The Lost Island;Romania;Raiders of the Lost Island is a LOCAL co-op party game where up to 4 players compete in looting treasures from a sinking island, while building a boat to survive the final wave.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/867980/header.jpg?t=1668184912;Last Tales;Last Tales;Windows;2 Sep, 2020;Action, Adventure, Casual, Indie;https://store.steampowered.com/app/867980/Raiders_Of_The_Lost_Island/;Unknown;;;;
Rejuvan;Romania;Build, make money, create, repeat. Rejuvan is a game about making the most efficient factories on your own little island. Use everything you can think of to maximize profits and keep ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2814370/header.jpg?t=1732644912;Papergod;Papergod;Windows;28 May, 2024;Casual, Indie, Simulation, Strategy, Early Access;https://store.steampowered.com/app/2814370/Rejuvan/;Unknown;;;;
Riverhill Trials;Romania;Riverhill Trials is a first person, 3D PLATFORMER ADVENTURE with a dynamic environment. Fly your Space Ship, land on the strange planet and overcome its challenges: moving platforms, ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/810460/header.jpg?t=1523552034;Watercolor Games;Watercolor Games;Windows;12 Apr, 2018;Action, Adventure, Indie;https://store.steampowered.com/app/810460/Riverhill_Trials/;Unknown;;;;
Robo Revenge Squad;Romania;Robo Revenge Squad is a co-op action game for 1-4 players, where everything is a weapon. Fight alien robots using Robos made of everyday objects: fridges, disco balls, baseball bats, ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/727930/header.jpg?t=1694095274;Rikodu;Rikodu;Windows;17 Aug, 2022;Action, Adventure, Casual, Indie;https://store.steampowered.com/app/727930/Robo_Revenge_Squad/;Unknown;;;;
Romania Prop Hunt;Romania;Romania Prop Hunt is a multiplayer game where you play with your friends and hide as a prop, an object from the game, and the Hunter tries to find them!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3349600/header.jpg?t=1733344233;Street Art Studios;Street Art Studios;Windows;4 Dec, 2024;Action, Casual, Indie;https://store.steampowered.com/app/3349600/Romania_Prop_Hunt/;Unknown;;;;
