Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Greed: Black Border;Austria;Hack ‘n slash your way through this science-fiction-themed action/RPG. In the futuristic universe of GREED, the discovery of new interstellar travel possibilities has led to a new a...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/46400/header.jpg?t=1717596926;Clockstone;Clockstone;Windows;13 Jan, 2010;Action, RPG;https://store.steampowered.com/app/46400/Greed_Black_Border/;Unknown;;;;
Gutwhale;Austria;Gutwhale is a roguelite about managing the space between you and your ammo, while fighting your way through a digestive system!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1267810/header.jpg?t=1593337307;Stuffed Wombat;Stuffed Wombat, Franek, Britt Brady;Windows;6 Apr, 2020;Action, Indie;https://store.steampowered.com/app/1267810/Gutwhale/;Unknown;;;;
Halfquake Trilogy;Austria;Welcome to Halfquake, a collection of three Half-Life modifications. You are here to die.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/644320/header.jpg?t=1735256277;Philipp Lehner;Philipp Lehner;Windows;5 Oct, 2018;Action, Adventure, Free To Play;https://store.steampowered.com/app/644320/Halfquake_Trilogy/;Unknown;;;;
Herdles;Austria;Embark on a magical dogventure! Jump, run, and bark through a vibrant world and ethereal dungeons. Rescue Herdles and use their abilities to unleash your creativity and restore the ba...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2429600/header.jpg?t=1745393209;One More Journey, Fire Sword Studios;Fire Sword Studios, One More Journey;Windows;To be announced;Adventure, Indie;https://store.steampowered.com/app/2429600/Herdles/;Unknown;;;;
Howl;Austria;"Howl is a turn-based tactical folktale set in medieval times. A sinister ""howling plague"" has ravaged the land, turning all who hear it into feral beasts. You play a deaf heroine plun...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2172180/85caa6e7aa3a72906f7b72a04514181073f114b7/header.jpg?t=1741955396;astragon Entertainment;Mi'pu'mi Games GmbH;Windows;14 Nov, 2023;Adventure, Indie, Strategy;https://store.steampowered.com/app/2172180/Howl/;Unknown;;https://www.xbox.com/en-US/games/store/howl/9NXK1JN52PRM;;
Into the Ice;Austria;"4 years in the making, finally coming to your PC: Into the Ice - Nazis of Neuschwabenland - the official sequel to the multiple GOTY and award winner ""Into the Dark"". Adventure, Shoot...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/608610/header.jpg?t=1699950909;Intr Studio Pty Ltd;Homegrown Games;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/608610/Into_the_Ice/;Unknown;;;;
Jagged Alliance: Rage!;Austria;Jagged Alliance is back – With a new take on turn-based tactics, adventure elements and the well-known quirky mercenaries! Set 20 years after the first Jagged Alliance, this spin-of...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/463170/header.jpg?t=1741703503;HandyGames;Cliffhanger Productions;Windows;6 Dec, 2018;Adventure, RPG, Simulation, Strategy;https://store.steampowered.com/app/463170/Jagged_Alliance_Rage/;Unknown;;;;
Lightfield HYPER Edition;Austria;ONE-OF-A-KIND PARKOUR-INSPIRED PRECISION RACING: Explore beyond the boundaries of a traditional racing experience and sink into the striking visuals and hypnotic electro soundtrack.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/790020/header.jpg?t=1575475744;Lost in the Garden;Lost in the Garden;Windows;31 Jul, 2018;Indie, Racing;https://store.steampowered.com/app/790020/Lightfield_HYPER_Edition/;Unknown;https://store.playstation.com/en-us/product/UP2429-CUSA07946_00-0000000000000001/;https://www.xbox.com/en-us/games/store/lightfield-hyper-edition/brpghh01g5pv;;
Ludwig;Austria;Join Ludwig on an exciting journey through the world of physics. Find out how energy is created from fire, water, wind and sun and use them cleverly to protect the Robotronics on Unit...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/263120/header.jpg?t=1447359401;ovos;ovos;Windows;6 Jun, 2014;Adventure, Indie, Simulation;https://store.steampowered.com/app/263120/Ludwig/;Unknown;;;;
MarZ: Tactical Base Defense;Austria;Build your defense base to fight back the undead hordes of Mars and secure the future of the red planet. MarZ is a game of strategy and tactical defense where you must carefully manag...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/682530/header.jpg?t=1732099925;Giant Grey;Giant Grey;Windows;4 Apr, 2019;Indie, Strategy;https://store.steampowered.com/app/682530/MarZ_Tactical_Base_Defense/;Unknown;;;;
Mazestalker: The Veil of Silenos;Austria;Discover a world of Escher-like isometric dungeon-labyrinths. Meet Yve Allard, a treasure hunter who finds that all corners of the world have already been visited by someone else. Whe...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3218310/header.jpg?t=1746405707;Florian-Silvester Kraner;Florian-Silvester Kraner;Windows;To be announced;Action, Adventure, Indie, RPG;https://store.steampowered.com/app/3218310/Mazestalker_The_Veil_of_Silenos/;Unknown;;;;
Mosa Lina;Austria;a hostile interpretation of the immersive sim, where nothing is planned, and everything works;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2477090/header.jpg?t=1730301481;Stuffed Wombat;Stuffed Wombat, Silkersoft, Lukke, RollinBarrel;Windows, macOS, SteamOS + Linux;17 Oct, 2023;Adventure, Indie, Simulation;https://store.steampowered.com/app/2477090/Mosa_Lina/;Unknown;;;;
My Best Friends - Cats & Dogs;Austria;You are responsible for the sensitive upbringing of your pet: You decide on the food, the composition of training courses, the grooming and decorating.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/276220/header.jpg?t=1660112156;familyplay;Sproing;Windows;27 Mar, 2014;Casual, Simulation;https://store.steampowered.com/app/276220/My_Best_Friends__Cats__Dogs/;Unknown;;;;
