Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
PizzaBoy;Ireland;A fast paced metroidvania about delivering pizzas to monsters.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2238400/header.jpg?t=1740174089;Breadless;Breadless;Windows;To be announced;Adventure, Indie;https://store.steampowered.com/app/2238400/PizzaBoy/;Unknown;Unknown;Unknown;Unknown;Unknown
Poetry Pigeon;Ireland;Fly frantically between fast-approaching obstacles by typing classic poems! Put your skills of both typing and timing to the test in this new spin on an old favorite! Prefer to fly ca...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2942420/header.jpg?t=1726927130;T. T. Hew Games;T. T. Hew Games;Windows;1 Aug, 2024;Indie, Free To Play;https://store.steampowered.com/app/2942420/Poetry_Pigeon/;Unknown;Unknown;Unknown;Unknown;Unknown
Potter About;Ireland;This side scrolling platformer lets you explore a beautiful, cozy home as a well-worn flower pot. Navigate through the clustered rooms and wield peculiar, plant-inspired powers on thi...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2627200/header.jpg?t=1717236550;Stableboy Entertainment;Stableboy Entertainment;Windows;To be announced;Adventure, Casual, Indie;https://store.steampowered.com/app/2627200/Potter_About/;Unknown;Unknown;Unknown;Unknown;Unknown
Predestination;Ireland;Predestination is a turn-based sci-fi 4X game set in the distant past of our own galaxy. Ships from countless races are flung back in time by a powerful hostile race known as the Reve...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/340210/header.jpg?t=1572545539;Brain and Nerd Ltd;Brain and Nerd Ltd;Windows;26 Feb, 2019;Indie, Strategy;https://store.steampowered.com/app/340210/Predestination/;Unknown;Unknown;Unknown;Unknown;Unknown
Prometheus Wept;Ireland;Prometheus Wept is a party and action point turn based RPG set in a near-future, post-digital Earth. The game offers hardcore squad-level combat, simultaneous battles between cyberspa...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1208110/header.jpg?t=1744888347;Timeslip Softworks;Timeslip Softworks;Windows;To be announced;Indie, RPG, Strategy, Early Access;https://store.steampowered.com/app/1208110/Prometheus_Wept/;Unknown;Unknown;Unknown;Unknown;Unknown
Ravel the Frays;Ireland;A sci fi mystery on a ship drifting through space. Solve dialogue puzzles to help the ship's computer AILISH sift through possible timelines to find which one of them can prevent an i...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3499260/header.jpg?t=1740996136;Margarita Games;Margarita Games;Windows;To be announced;Adventure, Casual, Indie;https://store.steampowered.com/app/3499260/Ravel_the_Frays/;Unknown;Unknown;Unknown;Unknown;Unknown
RelicWar;Ireland;Collect the requested dungeon Relic and escape unharmed. Battle tough dungeon monsters and enemy players along the way. They want to steal your valuable treasure. Run or fight your wa...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1646800/header.jpg?t=1745438947;Violent Candle Studios;Violent Candle Studios;Windows, macOS, SteamOS + Linux;To be announced;Casual, Indie, Massively Multiplayer, RPG;https://store.steampowered.com/app/1646800/RelicWar/;Unknown;Unknown;Unknown;Unknown;Unknown
Rise of Piracy;Ireland;The perfect blend of Action, Adventure and RTS. Begin your journey as the lowly captain of a small vessel. End as the commander of a threatening fleet. Rise to glory how you see fit. ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1400660/header.jpg?t=1742764208;MicroProse Software;IrishJohnGames;Windows;To be announced;Action, Adventure, Indie, Simulation, Strategy, Early Access;https://store.steampowered.com/app/1400660/Rise_of_Piracy/;Unknown;Unknown;Unknown;Unknown;Unknown
Scrambled Eggs;Ireland;"""Why did the chicken cross the road? It didn't."" Try to stop the chicken hordes with vehicular combat. Compete for high scores against your friends.";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2906540/header.jpg?t=1723148311;Jake Horner;Jake Horner, Anahat Mudgal, TheJackXBL;Windows, macOS;22 Jul, 2024;Action, Casual, Indie, Racing, Simulation, Strategy, Free To Play;https://store.steampowered.com/app/2906540/Scrambled_Eggs/;Unknown;Unknown;Unknown;Unknown;Unknown
Sergeant Squidley: Space Cop!;Ireland;There's been a murder in Moontropolis, and it's up to Sergeant Squidley to solve it! In this retro roleplaying/adventure hybrid, you’ll spend a week as Squidley trying to crack the ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2238210/header.jpg?t=1691907990;Ninjaconor;Ninjaconor;Windows;4 Jul, 2023;Adventure, RPG;https://store.steampowered.com/app/2238210/Sergeant_Squidley_Space_Cop/;Unknown;Unknown;Unknown;Unknown;Unknown
Super Hexagon;Ireland;Super Hexagon is a minimal action game by Terry Cavanagh, with music by Chipzel.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/221640/header.jpg?t=1653925774;Terry Cavanagh;Terry Cavanagh;Windows, macOS, SteamOS + Linux;27 Nov, 2012;Action, Indie;https://store.steampowered.com/app/221640/Super_Hexagon/;Unknown;Unknown;Unknown;Unknown;Unknown
Supermarket Shriek;Ireland;Join man and goat in this chaotic, award-winning couch-co-op adventure! Tackle outlandish obstacle courses, complete rewarding challenges and dodge deadly obstacles in a hectic race t...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1086460/header.jpg?t=1741787336;PQube;Billy Goat Entertainment;Windows;23 Oct, 2020;Adventure, Casual, Indie, Racing;https://store.steampowered.com/app/1086460/Supermarket_Shriek/;Unknown;Unknown;Unknown;Unknown;Unknown
Surviving the Abyss;Ireland;Earth, 1976. You have been tasked with managing a deep-sea science facility working to perfect cloning. Explore the darkness and keep your crew alive in this hardcore survival colony ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1254320/header.jpg?t=1732710280;Paradox Arc;Rocket Flair Studios;Windows;5 Nov, 2024;Indie, Simulation, Strategy;https://store.steampowered.com/app/1254320/Surviving_the_Abyss/;Unknown;Unknown;Unknown;Unknown;Unknown
Swing Boy;Ireland;Swing Boy is a platformer that takes swinging to a new level. Use your grappling hook to navigate your way out of the sewers and back to the surface. What has changed since you were g...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2744520/header.jpg?t=1740306268;Yellowbyte Games;Robert O'Connor;Windows, macOS;To be announced;Action, Indie;https://store.steampowered.com/app/2744520/Swing_Boy/;Unknown;Unknown;Unknown;Unknown;Unknown
TAXINAUT;Ireland;TAXINAUT is a space-taxi sim / RPG set in a huge open-world galaxy.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2082260/header.jpg?t=1725460086;mosgrom;mosgrom;Windows;15 Sep, 2022;Adventure, Indie, RPG, Simulation, Early Access;https://store.steampowered.com/app/2082260/TAXINAUT/;Unknown;Unknown;Unknown;Unknown;Unknown
THE ENIGMA MACHINE;Ireland;ENIGMA TECHNOLOGIES invites you to delve into the mind of an AI. Seamlessly blending first-person exploration with point-and-click mechanics, THE ENIGMA MACHINE's completely unique pr...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/977810/header.jpg?t=1617829502;ENIGMA STUDIO;ENIGMA STUDIO;Windows, macOS;16 Nov, 2018;Indie;https://store.steampowered.com/app/977810/THE_ENIGMA_MACHINE/;Unknown;Unknown;Unknown;Unknown;Unknown
Tax-Force;Ireland;Hunt down tax-evading billionaires and rebuild society in a hand-drawn, action-roguelite platformer inspired by 90's comicbooks.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2508290/header.jpg?t=1738059556;Outsider Games;Outsider Games;Windows;To be announced;Action, Indie;https://store.steampowered.com/app/2508290/TaxForce/;Unknown;Unknown;Unknown;Unknown;Unknown
Terry's Other Games;Ireland;Hi, I'm Terry Cavanagh! You might remember me from such videogames as Dicey Dungeons, Super Hexagon, and VVVVVV. Here are a few other things I've made over the years!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2824580/header.jpg?t=1745513534;Terry Cavanagh;Terry Cavanagh;Windows, macOS, SteamOS + Linux;13 Feb, 2025;Indie;https://store.steampowered.com/app/2824580/Terrys_Other_Games/;Unknown;Unknown;Unknown;Unknown;Unknown
