Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
FIRE The First Dreamer;Wales;Uncover ancient secrets, summon totemic magic, decode enigmatic messages, and explore the majestic Preseli mountains of Wales in this open world adventure inspired by a true story. Da...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2136420/header.jpg?t=1728996862;SIC Games;SIC Games;Windows, macOS;To be announced;Adventure, Indie, RPG;https://store.steampowered.com/app/2136420/FIRE_The_First_Dreamer/;Unknown;;;;
The Victor Initiative;Wales;The Victor Initiative is an atmospheric horror game about exploring an abandoned government facility that lost contact with the rest of the world 60 years ago.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3285960/header.jpg?t=1742997497;Spacepiano Games;Spacepiano Games;Windows;To be announced;Indie;https://store.steampowered.com/app/3285960/The_Victor_Initiative/;Unknown;;;;
