Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
An Octave Higher;Indonesia;Fall into the magically complicated world of Overture as the three main characters embark on an adventure that will shake their lives and the world around them. Will they fan the flam...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/352780/header.jpg?t=1572720419;PLAYISM;Kidalang;Windows, macOS, SteamOS + Linux;27 Mar, 2015;Adventure, Indie;https://store.steampowered.com/app/352780/An_Octave_Higher/;Unknown;;;;
Angkara: The Horde;Indonesia;Enter the world of Angkara: The Horde, a horde-mode wave survival game set in a mystical mythological realm inspired by Southeast Asian culture and mythology. Survive as long as possi...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2258950/header.jpg?t=1702012355;Toge Productions;Trimatra Interactive;Windows;To be announced;Action, Indie, RPG;https://store.steampowered.com/app/2258950/Angkara_The_Horde/;Unknown;;;;
Ann;Indonesia;Ann, an art student finds herself trapped in the school when she accidentally broke one of the school's rules. With the help of the school's security guard, help Ann navigate her way ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1511270/header.jpg?t=1667040658;Rong Rong;Rong Rong;Windows;26 Aug, 2021;Free To Play, Indie;https://store.steampowered.com/app/1511270/Ann/;Unknown;;;;
Another Path;Indonesia;A single-player puzzle exploration game sets in a desolated land in the mysterious world. Switch between a boy and a canine to explore this obscure island, and discover its mystical h...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1657620/header.jpg?t=1636902817;-;MyHand Studio;Windows;To be announced;Adventure, Indie;https://store.steampowered.com/app/1657620/Another_Path/;Unknown;;;;
Antidotera;Indonesia;Dive into the role of a researcher on a dangerous, resource-rich island. Gather rare ingredients, craft life-saving potions, and survive the wild. Uncover secrets and send cures back ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3132610/header.jpg?t=1741817321;Forest Initiative;Forest Initiative;Windows;To be announced;Simulation, Early Access;https://store.steampowered.com/app/3132610/Antidotera/;Unknown;;;;
Anuchard;Indonesia;Anuchard has fallen. Generations after the fall, its surviving descendants have chosen you as the Bellwielder of the magical Audros Bell. Go forth, battle monsters, solve puzzles, and...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1386620/header.jpg?t=1732570891;indie.io;stellarNull;Windows;21 Apr, 2022;Action, Indie, RPG;https://store.steampowered.com/app/1386620/Anuchard/;Unknown;;https://www.xbox.com/en-us/games/store/anuchard/9nz02xzd806l;;
April's Diary;Indonesia;Help April, a young housekeeper in England during the Victorian era to clean up the many rooms in Lord Ashford's manor. Challenging and fun 3D puzzles with a match-3 element embedded.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2223280/header.jpg?t=1685659892;CRX Entertainment Pte. Ltd.;CRX Entertainment Pte. Ltd.;Windows;1 Jun, 2023;Casual, Indie;https://store.steampowered.com/app/2223280/Aprils_Diary/;Unknown;;;;
Aquaculture Land: Fish Farming Simulation;Indonesia;Aquaculture Land is a fish farming management game. You will act as a freshwater fish farm manager to nurture different varieties of fish, produce high-quality commodities, and fulfil...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/858630/header.jpg?t=1731307749;Maulidan Games, Maple Whispering Limited;Maulidan Games;Windows;7 Jun, 2019;Casual, Indie, Simulation, Strategy;https://store.steampowered.com/app/858630/Aquaculture_Land_Fish_Farming_Simulation/;Unknown;;;;
Aquaponics Life;Indonesia;Aquaponics Life lets you start and grow your own aquaponics business in a greenhouse. Set up grow beds, cultivate diverse plants and fish, optimize with nutrients, and sell your produ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/665980/header.jpg?t=1733374066;Maulidan Games;Maulidan Games;Windows;To be announced;Casual, Indie, Simulation;https://store.steampowered.com/app/665980/Aquaponics_Life/;Unknown;;;;
As I Began to Dream;Indonesia;As I Began to Dream is a journey about a little girl and her turtle who is trapped in her dream world, dealing with her past trauma. She controls her dream world in a unique way to na...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2482180/header.jpg?t=1746165781;Soft Source;Strayflux;Windows;To be announced;Adventure, Casual, Indie;https://store.steampowered.com/app/2482180/As_I_Began_to_Dream/;Unknown;;;;
As If Dreaming When You're Wide Awake;Indonesia;As If is a narrative game portraying issues revolving around mental health. Experience the life of Matthew as he struggles to reach his dreams and wishes. Step into his shoes. Look fr...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/845370/header.jpg?t=1728454628;StoryTale Studios;StoryTale Studios;Windows;To be announced;Adventure, Indie;https://store.steampowered.com/app/845370/As_If_Dreaming_When_Youre_Wide_Awake/;Unknown;;;;
Asbak;Indonesia;As a government-backed demon hunter, chase down and slay demons born from humanity’s darkest fears. Move fast, hit hard, and keep the nightmares at bay!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2932110/header.jpg?t=1746337031;Vifth Floor;Team Fossil, Vifth Floor;Windows;To be announced;Action, Adventure, Indie, RPG;https://store.steampowered.com/app/2932110/Asbak/;Unknown;;;;
Ascender;Indonesia;Ascender is a 2D explorative puzzle metroidvania. The game is set in the open world of GOA's districts, and the player will face many unique puzzles to solve. Warning!! This game will...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/598230/header.jpg?t=1727437058;GameChanger Studio;GameChanger Studio;Windows, macOS, SteamOS + Linux;17 Mar, 2017;Adventure, Indie;https://store.steampowered.com/app/598230/Ascender/;Unknown;;;;
Asian Food Cart Tycoon;Indonesia;Grow your satay business and become the most successful satay entrepreneur in the world!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2224430/header.jpg?t=1708664603;CRX Entertainment Pte Ltd, Soft Source Pte Ltd;Nexvel Entertainment;Windows;7 Feb, 2023;Casual, Simulation, Strategy;https://store.steampowered.com/app/2224430/Asian_Food_Cart_Tycoon/;Unknown;;;;
Attack on Toys;Indonesia;Relive Your Childhood Toys comes to life! Build your Army Toys, make battle scenario, watch the Toys battling each other, and customize your play with Attack on Toys Toy Box. Command ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1269690/header.jpg?t=1744435648;N7T-GAMES;N7T-GAMES;Windows;24 Sep, 2021;Action, Adventure, Casual, Indie, RPG, Simulation, Strategy, Early Access;https://store.steampowered.com/app/1269690/Attack_on_Toys/;Unknown;;;;
