Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Arctico;Nicaragua;Explore Arctico with your dog sled, kayak, and parachute! Build and customize your base camp, gather resources and samples, set up labs, and take good care of your dogs in this peacef...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/325210/header_alt_assets_6.jpg?t=1741865079;Claudio Norori;Claudio Norori, Antonio Vargas;Windows, macOS;15 Feb, 2022;Adventure, Casual, Indie;https://store.steampowered.com/app/325210/Arctico/;Unknown;;;;
Detective School Club;Nicaragua;Welcome to the Detective Club! Led by the troublesome and shy president Alice Baskerville. Follow this comedy story where together you will solve cases using your deductive powers!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3024690/header.jpg?t=1722620530;Danny Garay;Danny Garay;Windows, SteamOS + Linux;2 Aug, 2024;Adventure, Casual, Indie;https://store.steampowered.com/app/3024690/Detective_School_Club/;Unknown;;;;
Toziuha Night: Dracula's Revenge;Nicaragua;Follow the story of Xandria, the iron alchemist. Seeking revenge, she accepts the dangerous mission to put an end to the evil that resides in Dracula's castle and torments the people ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1872040/header.jpg?t=1728384598;Danny Garay;Danny Garay;Windows, SteamOS + Linux;21 Mar, 2022;Action, Adventure, Indie;https://store.steampowered.com/app/1872040/Toziuha_Night_Draculas_Revenge/;Unknown;;;;
Toziuha Night: Order of the Alchemists;Nicaragua;This is the story of Xandria, an iron alchemist. She seeks revenge regardless of the consequences. To achieve it, Xandria fights with a powerful whip and the power of chemical element...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2112750/header.jpg?t=1729632290;Danny Garay;Danny Garay;Windows, SteamOS + Linux;7 Oct, 2024;Action, Adventure, Indie, Early Access;https://store.steampowered.com/app/2112750/Toziuha_Night_Order_of_the_Alchemists/;Unknown;;;;https://www.gog.com/en/game/toziuha_night_order_of_the_alchemists
