Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Monochroma;Turkey;Monochroma is a cinematic puzzle platformer. It’s a game about being a kid, growing up with a little brother that needs your help, facing obstacles and solving unique puzzles in a d...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/265830/header.jpg?t=1713121501;Nowhere Studios;Nowhere Studios;Windows, macOS, SteamOS + Linux;28 May, 2014;Action, Adventure, Indie;https://store.steampowered.com/app/265830/Monochroma/;Unknown;Unknown;Unknown;Unknown;Unknown
Mount & Blade II: Bannerlord;Turkey;A strategy/action RPG. Create a character, engage in diplomacy, craft, trade and conquer new lands in a vast medieval sandbox. Raise armies to lead into battle and command and fight a...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261550/header.jpg?t=1742509686;TaleWorlds Entertainment;TaleWorlds Entertainment;Windows;25 Oct, 2022;Action, Indie, RPG, Simulation, Strategy;https://store.steampowered.com/app/261550/Mount__Blade_II_Bannerlord/;Unknown;Unknown;Unknown;Unknown;Unknown
Naau: The Lost Eye;Turkey;Naau: The Lost Eye is a VR action, adventure, and easy puzzle game with physics based mechanics. Explore ancient ruins, sky cities, and canyons.You will have bow, crossbow, various we...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1124600/header.jpg?t=1628946904;Studio Gamebit;Studio Gamebit;Windows;29 Apr, 2021;Action, Adventure, Indie;https://store.steampowered.com/app/1124600/Naau_The_Lost_Eye/;Unknown;Unknown;Unknown;Unknown;Unknown
New Cycle;Turkey;New Cycle is a city building game with focus on survival. After an apocalyptic series of solar flares, human society has been thrown into disarray. Establish a settlement and develop ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2198510/header.jpg?t=1738330880;Daedalic Entertainment;Core Engage;Windows;18 Jan, 2024;Indie, Simulation, Strategy, Early Access;https://store.steampowered.com/app/2198510/New_Cycle/;Unknown;Unknown;Unknown;Unknown;Unknown
Pile Up!;Turkey;"""Pile Up!"" is a strategic building game which you need to build houses, fulfill your people’s requests and manage your risky buildings in different ways on a small land. But don’t...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2094910/a520ca294c6fd14dd8f8bb148c2e168ff52bb958/header.jpg?t=1746025067;Catoptric Games, IndieArk;Remoob;Windows;2 Jun, 2023;Casual, Indie, Strategy, Early Access;https://store.steampowered.com/app/2094910/Pile_Up/;Unknown;Unknown;Unknown;Unknown;Unknown
Scions: Battle Eternal;Turkey;Become the Scion, an evergrowing weapon of destruction of the Elders! In this action rogue-like / dungeon crawler, you will crush your enemies on procedurally generated and thematical...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2198390/header.jpg?t=1695672779;Project Flying Cat;Project Flying Cat;Windows;To be announced;Action, Indie, Early Access;https://store.steampowered.com/app/2198390/Scions_Battle_Eternal/;Unknown;Unknown;Unknown;Unknown;Unknown
SpaceKraft!;Turkey;Gather crystals, repair/run crafting facilities, upgrade your spaceship, build machines, explore the open world, find your way back to mother earth.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1703020/header.jpg?t=1726593004;Game Dev Garage, Hawthorn Games;Game Dev Garage;Windows;27 May, 2024;Adventure, Indie, Simulation;https://store.steampowered.com/app/1703020/SpaceKraft/;Unknown;Unknown;Unknown;Unknown;Unknown
Stygian: Reign of the Old Ones;Turkey;Delve into a role-playing game of horror, loss and madness set in the strange worlds of HP Lovecraft. Stygian: Reign of the Old Ones offers a mix of rich role-playing and turn-based t...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/779290/header.jpg?t=1744401499;Fulqrum Publishing;Cultic Games;Windows, macOS, SteamOS + Linux;26 Sep, 2019;Indie, RPG;https://store.steampowered.com/app/779290/Stygian_Reign_of_the_Old_Ones/;Unknown;Unknown;Unknown;Unknown;Unknown
TFM: The First Men;Turkey;An open-world colony sim based on stories of the first men. Infinite possibilities await your very own Adam and Eve as they embark on a generation-spanning adventure. How will you sha...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/700820/header.jpg?t=1726314169;Gathering Tree;Gathering Tree;Windows;2 Nov, 2022;Indie, Simulation, Strategy, Early Access;https://store.steampowered.com/app/700820/TFM_The_First_Men/;Unknown;Unknown;Unknown;Unknown;Unknown
"URUZ ""Return of The Er Kishi""";Turkey;Live the saga of Uruz! A fantasy epic action adventure based on Central Asian Turkish mythology and culture. Explore the ruined lands, help people, solve small puzzles, face the monst...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/931000/header.jpg?t=1662325447;Berzah Games;Berzah Games;Windows;2 Oct, 2020;Action, Adventure, Indie;https://store.steampowered.com/app/931000/URUZ_Return_of_The_Er_Kishi/;Unknown;Unknown;Unknown;Unknown;Unknown
