Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
CW: Chaco War;Paraguay;Chaco War immerses players in the most important war experience in South America on 20th century. Players will have to make teams to survive the extremely distressing and tough battles.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/634810/header.jpg?t=1666985186;Waraní Studios;Waraní Studios;Windows;To be announced;Action, Adventure;https://store.steampowered.com/app/634810/CW_Chaco_War/;Unknown;Unknown;Unknown;Unknown;Unknown
Malavision: The Beginning;Paraguay;A politician runs away upon sued corruption acts against him were proved. He gets in a private property located in the Paraguayan Chaco. As his assistant disappears, he decides to go ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/511490/header.jpg?t=1666983666;Waraní Studios;Waraní Studios;Windows;17 Oct, 2016;Adventure, Indie;https://store.steampowered.com/app/511490/Malavision_The_Beginning/;Unknown;Unknown;Unknown;Unknown;Unknown
SUPERCHICOS;Paraguay;Juego en tercera persona para niños y padres. Es un pequeño mundo abierto donde los niños pueden aprender a emprender en pequeños negocios como la venta de limonadas, pasteles y t...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1454140/header.jpg?t=1672534564;Niño Emprendedor SRL;Waraní Studios;Windows, macOS;24 Nov, 2020;Adventure, Free To Play, Indie;https://store.steampowered.com/app/1454140/SUPERCHICOS/;Unknown;Unknown;Unknown;Unknown;Unknown
THE LORD OF THE NIGHT: Pombero Reborn;Paraguay;Explore the Paraguayan countryside in search of clues to your late mother and survive in a hostile environment filled with myths, rituals, Nazis and black magic.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2526370/header.jpg?t=1718382499;Warani Studios;Inside Studios, Warani Studios;Windows;7 Aug, 2023;Action;https://store.steampowered.com/app/2526370/THE_LORD_OF_THE_NIGHT_Pombero_Reborn/;Unknown;Unknown;Unknown;Unknown;Unknown
UnrealMAX: Curso de Gamedev;Paraguay;Complete course on videogame development using the Unreal Engine 4. Here you can learn step by step how to create your own video game from 0 without previous knowledge of programming.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/855130/header.jpg?t=1667259483;Waraní Studios;Waraní Studios;Windows, macOS, SteamOS + Linux;24 Dec, 2018;Unknown;https://store.steampowered.com/app/855130/UnrealMAX_Curso_de_Gamedev/;Unknown;Unknown;Unknown;Unknown;Unknown
Vitamin Girl / ビタミンガール;Paraguay;Vitamin Girl makes throwbacks to some runner and high speed classics, while making it unique and charming. Reach the end of the road in this high difficulty game, use your Vitamin pow...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/718910/header.jpg?t=1710704363;A Penguin Studio;A Penguin Studio;Windows;11 Oct, 2017;Action, Indie;https://store.steampowered.com/app/718910/Vitamin_Girl/;Unknown;Unknown;Unknown;Unknown;Unknown
