Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Lonefarm;Mexico;Lonefarm is a farming and driving simulation game. Harvest a wide variety of crops, care for and feed your animals, decorate your cabin with furniture and drive your old Van all over ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1316440/header.jpg?t=1712897256;Novemtails;Novemtails;Windows, macOS, SteamOS + Linux;To be announced;RPG, Simulation;https://store.steampowered.com/app/1316440/Lonefarm/;Unknown;;;;
Lonesome Village;Mexico;Relaxing puzzle-solving and life-sim meet in a cozy, no-combat, coyote adventure. Uncover the mysterious, magical past of Lonesome Village and save this town from the hands of evil.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1418360/header.jpg?t=1733937193;Ogre Pixel;Ogre Pixel;Windows, macOS, SteamOS + Linux;1 Nov, 2022;Adventure, Indie;https://store.steampowered.com/app/1418360/Lonesome_Village/;Unknown;;;https://www.nintendo.com/us/store/products/lonesome-village-switch/;
Lost Shipwreck;Mexico;You wrecked on a deserted island, alone and desperate to survive, you will have to get food, water and build your shelter. Explore the island, its surroundings, protect yourself from ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/696250/header.jpg?t=1609874862;Blueplant Entertainment;Blueplant Entertainment;Windows;29 Sep, 2017;Adventure, Indie, Simulation, Early Access;https://store.steampowered.com/app/696250/Lost_Shipwreck/;Unknown;;;;
Luckily, My Arm Is A Shotgun;Mexico;You are lost on a cursed island full of monsters... Luckily, your arm is a shotgun! Explore a mini open world and blast your way through waves of demons in this short adventure.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2272770/header.jpg?t=1677800239;Merlino Games;Antonio Freyre;Windows;22 Feb, 2023;Action, Adventure, Indie;https://store.steampowered.com/app/2272770/Luckily_My_Arm_Is_A_Shotgun/;Unknown;;;;
Ludo Supremo;Mexico;Ludo Supremo is the classic board game of Ludo reinvented in beautiful 3D for the next generation of casual players seeking a fun gameplay experience with friends. You can play alone ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/487580/header.jpg?t=1667867119;EnsenaSoft;EnsenaSoft;Windows;8 Jun, 2016;Casual;https://store.steampowered.com/app/487580/Ludo_Supremo/;Unknown;;;;
Lunch A Palooza;Mexico;Lunch A Palooza is a game for everyone! With it's easy to learn controls, and fast-paced random matches, it's perfect for both the beginner and seasoned gamer alike. The goal is to be...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1113770/header.jpg?t=1690842454;Seashell Studio;Seashell Studio;Windows, macOS;14 May, 2020;Action, Casual, Indie;https://store.steampowered.com/app/1113770/Lunch_A_Palooza/;Unknown;;;;
Lurking Danger;Mexico;Lurking Danger is a survival horror where Elena and Regina, two diner waitresses, uncover a dark secret. Reality twists into a nightmare as they face terrifying creatures. Play solo o...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3310590/header.jpg?t=1743897336;Farelas;Farelas;Windows;31 Mar, 2025;Action, Adventure;https://store.steampowered.com/app/3310590/Lurking_Danger/;Unknown;;;;
Lynium;Mexico;Lynium is a competitive 2D and 3D music video game You can play the different traditional or original game modes;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1415010/header.jpg?t=1688997223;Legend;Legend;Windows;19 Nov, 2020;Casual, Free To Play, Indie, RPG, Simulation, Early Access;https://store.steampowered.com/app/1415010/Lynium/;Unknown;;;;
MOP Operation Cleanup;Mexico;You are MOP, a curious and unique model of robot. You have been engineered using simple parts with one single objective: To clean up a polluted environment. Explore five challenging w...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/463120/header.jpg?t=1667869289;EnsenaSoft;EnsenaSoft;Windows, macOS;3 May, 2016;Action, Casual, Strategy;https://store.steampowered.com/app/463120/MOP_Operation_Cleanup/;Unknown;;;;
MORTE;Mexico;En MORTE experimentarás el terror más grande de tu vida, necesitarás una mente fuerte para no enloquecer y salir con vida, ¿crees que tus habilidades de rescate son lo suficientem...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1340240/header.jpg?t=1603601737;Jabritt Fernando Martinez Rojas;Jabritt Fernando Martinez Rojas;Windows;20 Oct, 2020;Adventure, Indie;https://store.steampowered.com/app/1340240/MORTE/;Unknown;;;;
Mahjong Deluxe;Mexico;Mahjong Deluxe is a solitaire game based on the classic Chinese game where you are challenged to eliminate all the tiles from the board. It includes 12 lovely backgrounds and 3,528 di...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1272450/header.jpg?t=1746217478;EnsenaSoft;EnsenaSoft;Windows;20 May, 2020;Casual, Strategy;https://store.steampowered.com/app/1272450/Mahjong_Deluxe/;Unknown;;;;
Mahjong Deluxe 2: Astral Planes;Mexico;Mahjong Deluxe 2: Astral Planes is an out-of-this-world Mahjong game produced by award-winning game developer EnsenaSoft, challenging you to complete increasingly complex mahjong puzz...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/500570/header.jpg?t=1667867549;EnsenaSoft;EnsenaSoft;Windows;20 Jul, 2016;Casual;https://store.steampowered.com/app/500570/Mahjong_Deluxe_2_Astral_Planes/;Unknown;;;;
Mahjong Deluxe 3;Mexico;Mahjong Deluxe 3 is the newest entry in the popular Mahjong series of casual games produced by award-winning game developer EnsenaSoft.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/462220/header.jpg?t=1667868090;EnsenaSoft;EnsenaSoft;Windows;22 Apr, 2016;Casual;https://store.steampowered.com/app/462220/Mahjong_Deluxe_3/;Unknown;https://store.playstation.com/en-us/product/UP0244-CUSA07267_00-MAHJONGDELUX3PS4/;;;
Mahjong Destiny;Mexico;Mahjong Destiny is a challenging mahjong game telling the story of a young maiden on her quest to meet up with her loved one. Join her as she embarks on her adventure solving classic ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/491580/header.jpg?t=1667867332;EnsenaSoft;EnsenaSoft;Windows;17 Jun, 2016;Casual;https://store.steampowered.com/app/491580/Mahjong_Destiny/;Unknown;;;;
Mahsung Deluxe;Mexico;Mahsung Deluxe is a unique blend of mahjong, concentration and puzzle solving cleverly combined into a single great game with 50 mind-bending challenges.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/542690/header.jpg?t=1667867929;EnsenaSoft;EnsenaSoft;Windows;17 Oct, 2016;Casual;https://store.steampowered.com/app/542690/Mahsung_Deluxe/;Unknown;;;;
Mariachi Legends;Mexico;Mariachi Legends is a brutal, pixel art, combat-oriented Metroidvania set in the heart of Mexico.You play as Pablo Cruz, a detective who has agreed to a deal with Death herself. She h...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2376260/header.jpg?t=1718911282;Halberd Studios;Halberd Studios;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/2376260/Mariachi_Legends/;Unknown;;;;
Medieval Delivery;Mexico;Because deliveries also existed in medieval times, Medieval Delivery is a third-person simulation and adventure game where you'll have the task of making deliveries throughout the vil...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2338200/header.jpg?t=1726607855;Mega Game Studios;Mega Game Studios;Windows;17 Sep, 2024;Adventure, Casual, Indie, Simulation;https://store.steampowered.com/app/2338200/Medieval_Delivery/;Unknown;;;;
Medium: The Psychic Party Game;Mexico;In the game Medium, players act as psychic mediums, harnessing their powerful extra-sensory abilities to access other players’ thoughts. Together in pairs, they mentally determine t...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1481940/header.jpg?t=1627925772;Unboxed Games LLC;Unboxed Games LLC, Oh My Games;Windows;2 Aug, 2021;Casual, Indie, Strategy;https://store.steampowered.com/app/1481940/Medium_The_Psychic_Party_Game/;Unknown;;;;
Mexico, 1921. A Deep Slumber.;Mexico;Immerse yourself in an emotional and intriguing narrative adventure video game about the awakening of a country.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1851090/header.jpg?t=1737493848;Mácula Interactive;Mácula Interactive;Windows;13 Sep, 2024;Adventure, Indie;https://store.steampowered.com/app/1851090/Mexico_1921_A_Deep_Slumber/;Unknown;;;;
Mictlan: An Ancient Mythical Tale;Mexico;Mictlan is an action-adventure game set during the Spanish conquest of Mexico. Explore a vast open-world, learn how to survive the journey across Mictlan, the Valley of the Death, whi...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1411900/header.jpg?t=1655024800;Meta Studios Creative Agency K.K;Meta Studios Creative Agency K.K;Windows, macOS;To be announced;Action, Adventure, Indie, RPG;https://store.steampowered.com/app/1411900/Mictlan_An_Ancient_Mythical_Tale/;Unknown;;;;
Miko Mole;Mexico;Miko Mole on PC features charismatic Miko with a passion for shiny gems, who is on a mission to become master thief by collecting enough diamonds on each level to open its exit to pro...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/473480/header.jpg?t=1667868462;EnsenaSoft;EnsenaSoft;Windows;25 May, 2016;Action, Adventure, Casual, Indie;https://store.steampowered.com/app/473480/Miko_Mole/;Unknown;https://store.playstation.com/en-us/product/UP0244-CUSA03947_00-MIKOMOLEPS4ENSEN/;;;
