Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Historica Fantasia;Thailand;In the land known as Siegeland Empire, the assassination of the Emperor has brought the Nation under a Civil War. After being convicted for the Murder of her Father, Player will have ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1280840/header.jpg?t=1683538482;Atelier Answer 42;Atelier Answer 42;Windows;7 Apr, 2023;Adventure, Indie, RPG, Strategy, Early Access;https://store.steampowered.com/app/1280840/Historica_Fantasia/;Unknown;;;;
Holiday Party: Mascot Brawl;Thailand;A silly multiplayer party game, Holiday Party: Mascot Brawl brings festive cheer with battles and mini-games matched with absurd weapons. Compete against friends and roast them with a...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2282650/header.jpg?t=1739519252;NAMSON Digital;NAMSON Digital;Windows;22 Oct, 2024;Action, Casual;https://store.steampowered.com/app/2282650/Holiday_Party_Mascot_Brawl/;Unknown;;;;
Home Sweet Home;Thailand;Home Sweet Home is a first-person horror adventure game based on Thai myths and beliefs. The core gameplay focuses on storytelling and stealth to avoid perilous spirits hunting you. M...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/617160/header.jpg?t=1544779603;YGGDRAZIL GROUP CO.,LTD;YGGDRAZIL GROUP CO.,LTD;Windows;27 Sep, 2017;Adventure, Indie;https://store.steampowered.com/app/617160/Home_Sweet_Home/;Unknown;;;;
Home Sweet Home : Online;Thailand;Experience the balanced PvP Battles in a 4vs1 style. Win through collecting souls in a 4vs4 style battle where the person that holds the Warden Soul will turn into a Warden to hunt do...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2334220/header.jpg?t=1742593003;Shift Now;YGGDRAZIL GROUP PUBLIC COMPANY LIMITED;Windows;21 Jun, 2023;Action, Indie, Strategy;https://store.steampowered.com/app/2334220/Home_Sweet_Home__Online/;Unknown;;;;
Home Sweet Home : Survive;Thailand;Home Sweet Home is back with its soul-stirring sequel that will haunt you to the ground ! Immerse yourself in a world of Thai myths, let's fight together to get out of this horrifying...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1056600/header.jpg?t=1725192678;Shift Now;YGGDRAZIL GROUP PUBLIC COMPANY LIMITED;Windows;25 Mar, 2021;Action, Indie, Strategy, Early Access;https://store.steampowered.com/app/1056600/Home_Sweet_Home__Survive/;Unknown;;;;
Home Sweet Home EP2;Thailand;Terror and mystery meet in Home Sweet Home Sweet Home Episode 2, the sequel to last year’s cult-hit first-person horror game, Home Sweet Home. Immerse yourself in a world where evil...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1098940/header.jpg?t=1576655366;Ningbo Inception Media Co., Ltd. ;YGGDRAZIL GROUP PUBLIC CO., LTD.;Windows;25 Sep, 2019;Action, Adventure, Indie;https://store.steampowered.com/app/1098940/Home_Sweet_Home_EP2/;Unknown;;;;
HopeLand;Thailand;Hope Land is a land of dreams that every survivor wants to visit at least once. It is up to you to survive and reach your goal and how.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/945860/header.jpg?t=1736754886;199CentsSTUDIO;199CentsSTUDIO;Windows;To be announced;Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy, Early Access;https://store.steampowered.com/app/945860/HopeLand/;Unknown;;;;
Infinity Coloring Pixel;Thailand;This is the coloring game that the player has to fill color that matches with the number.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1407870/header.jpg?t=1662798924;Sudakarn Vivatvanichkul;Sudakarn Vivatvanichkul;Windows;22 Sep, 2020;Indie;https://store.steampowered.com/app/1407870/Infinity_Coloring_Pixel/;Unknown;;;;
Into The Haze;Thailand;Into the Haze is a single-player survival game set at the beginning of the apocalypse. You wake up on the rooftop on the 40th floor of the abandoned tower. The whole city is cover wit...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1430640/header.jpg?t=1613556675;MSOFT;MSOFT;Windows;6 Feb, 2021;Action, Adventure, Indie, Early Access;https://store.steampowered.com/app/1430640/Into_The_Haze/;Unknown;;;;
It comes from hell (Survive);Thailand;Unknown;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1032420/header.jpg?t=1604047686;Sudakarn Vivatvanichkul;Sudakarn Vivatvanichkul;Windows;1 May, 2019;RPG, Simulation;https://store.steampowered.com/app/1032420/It_comes_from_hell_Survive/;Unknown;;;;
Kainga: Seeds of Civilization;Thailand;Welcome to the mystical world of Kainga, an unusual roguelite village-builder! Take control of a Thinker and, with the help of your people, grow a unique town to complete short challe...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1269710/header.jpg?t=1739647551;Silk Softworks;Erik Rempen;Windows;6 Dec, 2022;Indie, Strategy;https://store.steampowered.com/app/1269710/Kainga_Seeds_of_Civilization/;Unknown;;;;
Kingdoms Reborn;Thailand;A city builder with simulated citizens, set in a procedurally-generated world map. Grow your kingdom through the eras from a tiny medieval hamlet into a prosperous global empire! Coop...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1307890/header.jpg?t=1710049664;Earthshine;Earthshine;Windows;2 Nov, 2020;Indie, Simulation, Strategy, Early Access;https://store.steampowered.com/app/1307890/Kingdoms_Reborn/;Unknown;;;;
